1999.04.28,00:00,1.61690,1.62220,1.61290,1.61320,4394
1999.04.29,00:00,1.61330,1.61770,1.60680,1.60920,4819
1999.04.30,00:00,1.60920,1.61410,1.60600,1.60950,4247
1999.05.03,00:00,1.60980,1.61290,1.60630,1.60850,2984
1999.05.04,00:00,1.60860,1.62970,1.60820,1.62840,5148
1999.05.05,00:00,1.62830,1.63900,1.62570,1.63570,5667
1999.05.06,00:00,1.63570,1.64350,1.63220,1.63850,6286
1999.05.07,00:00,1.63870,1.63970,1.62950,1.62960,5019
1999.05.10,00:00,1.62970,1.63530,1.62350,1.62520,3518
1999.05.11,00:00,1.62560,1.62800,1.61920,1.62250,4587
1999.05.12,00:00,1.62220,1.62470,1.61560,1.61760,5034
1999.05.13,00:00,1.61750,1.62160,1.61740,1.62140,2944
1999.05.14,00:00,1.62130,1.62440,1.61370,1.61900,4916
1999.05.17,00:00,1.62120,1.62170,1.61460,1.61790,4619
1999.05.18,00:00,1.61800,1.62570,1.61680,1.62060,4438
1999.05.19,00:00,1.62070,1.62280,1.61550,1.61670,4452
1999.05.20,00:00,1.61640,1.62210,1.60650,1.60720,4714
1999.05.21,00:00,1.60730,1.60910,1.60030,1.60060,4313
1999.05.24,00:00,1.60150,1.60260,1.59290,1.59760,3082
1999.05.25,00:00,1.59770,1.60550,1.59590,1.60470,4491
1999.05.26,00:00,1.60520,1.60550,1.59350,1.59390,4168
1999.05.27,00:00,1.59390,1.60210,1.58820,1.59760,4507
1999.05.28,00:00,1.59770,1.60470,1.59570,1.60140,4489
1999.05.31,00:00,1.60290,1.60550,1.60020,1.60280,2711
1999.06.01,00:00,1.60270,1.61320,1.59850,1.61190,4866
1999.06.02,00:00,1.61140,1.61410,1.60240,1.60380,4938
1999.06.03,00:00,1.60370,1.60960,1.60270,1.60430,5120
1999.06.04,00:00,1.60460,1.61170,1.60190,1.61030,4502
1999.06.07,00:00,1.61020,1.61100,1.59820,1.59960,3536
1999.06.08,00:00,1.59970,1.60720,1.59870,1.60610,4885
1999.06.09,00:00,1.60610,1.60730,1.59850,1.60180,4544
1999.06.10,00:00,1.60190,1.60540,1.59840,1.60500,5407
1999.06.11,00:00,1.60470,1.61810,1.60320,1.61680,5279
1999.06.14,00:00,1.61420,1.61650,1.60400,1.60630,5363
1999.06.15,00:00,1.60650,1.60920,1.59010,1.59410,6863
1999.06.16,00:00,1.59410,1.59550,1.58550,1.58840,4983
1999.06.17,00:00,1.58820,1.59640,1.58560,1.59390,5280
1999.06.18,00:00,1.59390,1.60070,1.58990,1.59610,5268
1999.06.21,00:00,1.59450,1.59610,1.58490,1.59110,5039
1999.06.22,00:00,1.59100,1.59400,1.58540,1.59110,4787
1999.06.23,00:00,1.59100,1.59170,1.57570,1.58060,4935
1999.06.24,00:00,1.58050,1.58960,1.57400,1.58770,5502
1999.06.25,00:00,1.58760,1.59400,1.58570,1.58620,4645
1999.06.28,00:00,1.58670,1.58750,1.57960,1.58220,4488
1999.06.29,00:00,1.58210,1.58420,1.57200,1.57320,3246
1999.06.30,00:00,1.57330,1.57900,1.57220,1.57780,4765
1999.07.01,00:00,1.57800,1.58230,1.57190,1.57270,3902
1999.07.02,00:00,1.57300,1.57990,1.56930,1.57870,4770
1999.07.05,00:00,1.57820,1.57890,1.57400,1.57460,2941
1999.07.06,00:00,1.57470,1.57610,1.55870,1.56220,4600
1999.07.07,00:00,1.56220,1.56400,1.55550,1.55720,4247
1999.07.08,00:00,1.55700,1.56150,1.55300,1.55830,4831
1999.07.09,00:00,1.55810,1.56150,1.54700,1.54870,4562
1999.07.12,00:00,1.55000,1.55830,1.54830,1.55740,3713
1999.07.13,00:00,1.55720,1.55910,1.55360,1.55770,4975
1999.07.14,00:00,1.55780,1.56470,1.55120,1.56410,4414
1999.07.15,00:00,1.56420,1.57030,1.56250,1.56520,4766
1999.07.16,00:00,1.56510,1.57000,1.56150,1.56190,3956
1999.07.19,00:00,1.56300,1.58330,1.55700,1.58070,4503
1999.07.20,00:00,1.58090,1.58200,1.56780,1.57160,3902
1999.07.21,00:00,1.57160,1.58020,1.56940,1.57860,3849
1999.07.22,00:00,1.57810,1.58740,1.57450,1.58170,4048
1999.07.23,00:00,1.58180,1.58580,1.57510,1.57760,4158
1999.07.26,00:00,1.57820,1.59490,1.57820,1.59020,3972
1999.07.27,00:00,1.59020,1.59470,1.58770,1.59050,4559
1999.07.28,00:00,1.59050,1.59870,1.58410,1.59720,3917
1999.07.29,00:00,1.59720,1.62220,1.59590,1.61720,5624
1999.07.30,00:00,1.61730,1.62560,1.61240,1.62150,3644
1999.08.02,00:00,1.62030,1.62100,1.61290,1.61620,5228
1999.08.03,00:00,1.61640,1.62380,1.61310,1.61990,4815
1999.08.04,00:00,1.61990,1.62830,1.61760,1.61990,5232
1999.08.05,00:00,1.61960,1.62190,1.61220,1.61360,5719
1999.08.06,00:00,1.61320,1.61970,1.60760,1.60840,4988
1999.08.09,00:00,1.60930,1.61050,1.60110,1.60710,4585
1999.08.10,00:00,1.60710,1.61900,1.60450,1.61450,4407
1999.08.11,00:00,1.61440,1.61750,1.60840,1.61240,4749
1999.08.12,00:00,1.61260,1.61300,1.60600,1.61130,4577
1999.08.13,00:00,1.61130,1.61540,1.60260,1.60450,4724
1999.08.16,00:00,1.60600,1.61080,1.59960,1.60160,4343
1999.08.17,00:00,1.60140,1.60580,1.59550,1.60460,4759
1999.08.18,00:00,1.60470,1.60890,1.60010,1.60320,5047
1999.08.19,00:00,1.60420,1.61980,1.59760,1.61660,5565
1999.08.20,00:00,1.61670,1.62220,1.61290,1.61530,5203
1999.08.23,00:00,1.61560,1.61850,1.60010,1.60120,5068
1999.08.24,00:00,1.60150,1.60330,1.58810,1.59420,5892
1999.08.25,00:00,1.59420,1.59490,1.58320,1.58580,5664
1999.08.26,00:00,1.58580,1.59060,1.58520,1.58850,3193
1999.08.27,00:00,1.58870,1.59100,1.58400,1.58800,4526
1999.08.30,00:00,1.58920,1.59150,1.58550,1.59050,3790
1999.08.31,00:00,1.59150,1.61170,1.59060,1.60370,5636
1999.09.01,00:00,1.60410,1.61250,1.60210,1.60420,4336
1999.09.02,00:00,1.60410,1.61330,1.59830,1.60720,5068
1999.09.03,00:00,1.60740,1.61570,1.60200,1.60200,5334
1999.09.06,00:00,1.60320,1.60770,1.60060,1.60610,4720
1999.09.07,00:00,1.60630,1.60900,1.59940,1.60460,4573
1999.09.08,00:00,1.60490,1.62610,1.60460,1.62000,6070
1999.09.09,00:00,1.61970,1.63750,1.61910,1.63410,5779
1999.09.10,00:00,1.63400,1.63400,1.61580,1.61850,5951
1999.09.13,00:00,1.61990,1.62300,1.60660,1.60720,6042
1999.09.14,00:00,1.60730,1.61070,1.59860,1.60770,5502
1999.09.15,00:00,1.60750,1.61570,1.59880,1.61350,6307
1999.09.16,00:00,1.61360,1.62670,1.61250,1.62280,5777
1999.09.17,00:00,1.62240,1.62610,1.61540,1.62350,4814
1999.09.20,00:00,1.62290,1.62620,1.61950,1.62230,5390
1999.09.21,00:00,1.62220,1.63440,1.62070,1.63290,5466
1999.09.22,00:00,1.63290,1.64110,1.62730,1.62920,5578
1999.09.23,00:00,1.62920,1.64660,1.62880,1.64610,5943
1999.09.24,00:00,1.64560,1.64700,1.63910,1.64180,5537
1999.09.27,00:00,1.64170,1.65020,1.63950,1.64610,4755
1999.09.28,00:00,1.64600,1.65150,1.64380,1.64790,5274
1999.09.29,00:00,1.64810,1.64900,1.63940,1.64430,5148
1999.09.30,00:00,1.64430,1.64820,1.64320,1.64710,4995
1999.10.01,00:00,1.64700,1.65720,1.64610,1.65480,5185
1999.10.04,00:00,1.65490,1.66030,1.65300,1.65450,5114
1999.10.05,00:00,1.65410,1.65850,1.64950,1.65490,5448
1999.10.06,00:00,1.65490,1.65920,1.65280,1.65630,5243
1999.10.07,00:00,1.65650,1.65650,1.64790,1.65140,5098
1999.10.08,00:00,1.65160,1.65630,1.64730,1.65250,4820
1999.10.11,00:00,1.65150,1.65840,1.64940,1.65270,4093
1999.10.12,00:00,1.65280,1.65880,1.65060,1.65720,4890
1999.10.13,00:00,1.65790,1.65980,1.65200,1.65560,4995
1999.10.14,00:00,1.65500,1.66730,1.65230,1.66220,5192
1999.10.15,00:00,1.66250,1.67270,1.66130,1.66750,5396
1999.10.18,00:00,1.66900,1.67340,1.66700,1.66880,4936
1999.10.19,00:00,1.66930,1.67500,1.66520,1.67230,5516
1999.10.20,00:00,1.67220,1.67380,1.66140,1.66470,5576
1999.10.21,00:00,1.66430,1.67930,1.66350,1.67540,5137
1999.10.22,00:00,1.67510,1.67950,1.65320,1.65390,5658
1999.10.25,00:00,1.65680,1.66500,1.65580,1.66250,5576
1999.10.26,00:00,1.66250,1.66470,1.64900,1.65290,5461
1999.10.27,00:00,1.65280,1.65870,1.64210,1.64680,5850
1999.10.28,00:00,1.64610,1.64890,1.63520,1.63950,5547
1999.10.29,00:00,1.63940,1.64550,1.63260,1.64290,5783
1999.11.01,00:00,1.64400,1.64980,1.63780,1.64270,5271
1999.11.02,00:00,1.64280,1.64970,1.64030,1.64610,5517
1999.11.03,00:00,1.64620,1.65190,1.64210,1.64310,5361
1999.11.04,00:00,1.64300,1.64770,1.62120,1.62340,6460
1999.11.05,00:00,1.62330,1.62820,1.61580,1.61850,6833
1999.11.08,00:00,1.62280,1.62500,1.61420,1.61910,5313
1999.11.09,00:00,1.61920,1.62540,1.61820,1.62370,4612
1999.11.10,00:00,1.62290,1.62930,1.61920,1.62820,4946
1999.11.11,00:00,1.62850,1.62900,1.62010,1.62170,4375
1999.11.12,00:00,1.62140,1.62250,1.61000,1.61600,5411
1999.11.15,00:00,1.61480,1.62390,1.61380,1.62140,4910
1999.11.16,00:00,1.62110,1.62450,1.61490,1.61670,4938
1999.11.17,00:00,1.61660,1.62830,1.61560,1.62370,5551
1999.11.18,00:00,1.62330,1.62900,1.61210,1.61450,4809
1999.11.19,00:00,1.61390,1.62180,1.61220,1.61890,5915
1999.11.22,00:00,1.61950,1.62290,1.61770,1.62030,5114
1999.11.23,00:00,1.62020,1.62760,1.61880,1.62410,5385
1999.11.24,00:00,1.62440,1.62620,1.60600,1.60950,6152
1999.11.25,00:00,1.60960,1.61880,1.60710,1.61260,5613
1999.11.26,00:00,1.61270,1.61710,1.60200,1.60690,5726
1999.11.29,00:00,1.60580,1.60860,1.59900,1.60480,5533
1999.11.30,00:00,1.60490,1.60580,1.59110,1.59760,6117
1999.12.01,00:00,1.59840,1.60450,1.59520,1.60030,5062
1999.12.02,00:00,1.60010,1.60410,1.59600,1.59990,5828
1999.12.03,00:00,1.59980,1.60320,1.59710,1.60220,4505
1999.12.06,00:00,1.60170,1.62530,1.59910,1.61870,4618
1999.12.07,00:00,1.61860,1.63000,1.61780,1.62370,5124
1999.12.08,00:00,1.62430,1.63120,1.62220,1.62770,4985
1999.12.09,00:00,1.62840,1.62890,1.61810,1.62420,4658
1999.12.10,00:00,1.62400,1.62710,1.61970,1.62150,4499
1999.12.13,00:00,1.62240,1.62610,1.62020,1.62420,3437
1999.12.14,00:00,1.62400,1.62610,1.60980,1.61220,4785
1999.12.15,00:00,1.61250,1.61420,1.60230,1.60620,4764
1999.12.16,00:00,1.60600,1.61970,1.60540,1.61150,5164
1999.12.17,00:00,1.61140,1.61850,1.60220,1.60400,5259
1999.12.20,00:00,1.60620,1.61110,1.60190,1.61030,5011
1999.12.21,00:00,1.61030,1.61430,1.60520,1.61250,5505
1999.12.22,00:00,1.61310,1.61580,1.60490,1.60890,5363
1999.12.23,00:00,1.60900,1.61830,1.60690,1.61670,4493
1999.12.24,00:00,1.61650,1.62300,1.61370,1.61510,2923
1999.12.27,00:00,1.61610,1.61880,1.61150,1.61720,1730
1999.12.28,00:00,1.61750,1.62090,1.61380,1.61470,2314
1999.12.29,00:00,1.61520,1.62050,1.61410,1.61630,3343
1999.12.30,00:00,1.61830,1.62130,1.61120,1.61250,4880
1999.12.31,00:00,1.61460,1.61960,1.61240,1.61560,497
2000.01.03,00:00,1.61460,1.64000,1.61380,1.63610,3708
2000.01.04,00:00,1.63590,1.64150,1.63100,1.63730,5500
2000.01.05,00:00,1.63760,1.64500,1.63540,1.64190,5780
2000.01.06,00:00,1.64210,1.65110,1.64110,1.64700,5795
2000.01.07,00:00,1.64760,1.64990,1.63600,1.63940,4040
2000.01.10,00:00,1.63870,1.63960,1.63320,1.63690,5809
2000.01.11,00:00,1.63680,1.64920,1.63590,1.64670,5705
2000.01.12,00:00,1.64680,1.65090,1.64510,1.64690,6255
2000.01.13,00:00,1.64700,1.65010,1.63990,1.64590,5759
2000.01.14,00:00,1.64710,1.64810,1.63130,1.63530,5310
2000.01.17,00:00,1.63450,1.63890,1.62970,1.63340,5122
2000.01.18,00:00,1.63280,1.63930,1.63110,1.63840,5662
2000.01.19,00:00,1.63860,1.64550,1.63600,1.64420,5699
2000.01.20,00:00,1.64430,1.65750,1.64200,1.65470,5877
2000.01.21,00:00,1.65420,1.65810,1.64760,1.64880,5628
2000.01.24,00:00,1.64640,1.65600,1.64640,1.65370,5344
2000.01.25,00:00,1.65370,1.65440,1.64300,1.64490,5213
2000.01.26,00:00,1.64470,1.64710,1.63540,1.63980,5631
2000.01.27,00:00,1.64020,1.64020,1.63420,1.63910,5552
2000.01.28,00:00,1.63910,1.63960,1.61550,1.61950,6246
2000.01.31,00:00,1.62210,1.62610,1.61270,1.61560,5571
2000.02.01,00:00,1.61560,1.61800,1.60980,1.61460,5896
2000.02.02,00:00,1.61470,1.61560,1.60220,1.60850,5727
2000.02.03,00:00,1.60900,1.60900,1.59400,1.59740,6686
2000.02.04,00:00,1.59740,1.60250,1.58300,1.59160,7419
2000.02.07,00:00,1.59100,1.59930,1.58840,1.59830,6054
2000.02.08,00:00,1.59840,1.61370,1.59670,1.61050,6654
2000.02.09,00:00,1.61010,1.61770,1.60590,1.61650,7493
2000.02.10,00:00,1.61670,1.61770,1.60490,1.60850,7228
2000.02.11,00:00,1.60870,1.61040,1.58700,1.59440,7447
2000.02.14,00:00,1.59300,1.59730,1.58460,1.58750,6490
2000.02.15,00:00,1.58730,1.59830,1.58420,1.59620,6719
2000.02.16,00:00,1.59660,1.60900,1.59410,1.60720,6083
2000.02.17,00:00,1.60740,1.61400,1.60230,1.60820,6208
2000.02.18,00:00,1.60850,1.61060,1.59510,1.60210,5715
2000.02.21,00:00,1.60010,1.60250,1.59720,1.59990,5409
2000.02.22,00:00,1.60040,1.61960,1.59950,1.61320,6403
2000.02.23,00:00,1.61320,1.61660,1.60150,1.60390,6337
2000.02.24,00:00,1.60410,1.60530,1.59690,1.59890,6467
2000.02.25,00:00,1.59870,1.60130,1.58850,1.59490,6107
2000.02.28,00:00,1.59050,1.59770,1.58560,1.59610,6128
2000.02.29,00:00,1.59630,1.60230,1.57750,1.58000,6653
2000.03.01,00:00,1.57850,1.59230,1.57520,1.58490,6682
2000.03.02,00:00,1.58480,1.58870,1.57540,1.57570,6771
2000.03.03,00:00,1.57560,1.58420,1.57510,1.57750,6190
2000.03.06,00:00,1.57970,1.58250,1.57100,1.57460,5704
2000.03.07,00:00,1.57440,1.58230,1.56920,1.58040,6506
2000.03.08,00:00,1.58110,1.58770,1.57410,1.58340,6460
2000.03.09,00:00,1.58330,1.58480,1.57770,1.58250,6306
2000.03.10,00:00,1.58270,1.58410,1.57530,1.57680,5670
2000.03.13,00:00,1.57730,1.58330,1.57490,1.57880,6259
2000.03.14,00:00,1.57910,1.57980,1.56780,1.57630,6549
2000.03.15,00:00,1.57860,1.57880,1.56960,1.57290,6510
2000.03.16,00:00,1.57330,1.57800,1.56890,1.57640,6086
2000.03.17,00:00,1.57640,1.57760,1.56980,1.57630,6670
2000.03.20,00:00,1.57540,1.57570,1.56500,1.56870,6760
2000.03.21,00:00,1.57010,1.57760,1.56620,1.57040,6080
2000.03.22,00:00,1.57040,1.58060,1.56140,1.57780,6912
2000.03.23,00:00,1.57950,1.59030,1.57480,1.58680,6714
2000.03.24,00:00,1.58620,1.59570,1.58380,1.59560,6211
2000.03.27,00:00,1.59290,1.60080,1.58370,1.58820,6704
2000.03.28,00:00,1.58830,1.59060,1.58220,1.58950,6860
2000.03.29,00:00,1.58930,1.59730,1.58110,1.59370,7165
2000.03.30,00:00,1.59420,1.59780,1.58720,1.59520,6766
2000.03.31,00:00,1.59520,1.59870,1.59000,1.59110,6519
2000.04.03,00:00,1.59130,1.59960,1.58680,1.59650,5540
2000.04.04,00:00,1.59330,1.60820,1.59190,1.59260,5248
2000.04.05,00:00,1.59260,1.59840,1.58260,1.58460,6351
2000.04.06,00:00,1.58470,1.58930,1.57770,1.58020,6115
2000.04.07,00:00,1.58010,1.58590,1.57750,1.57940,5472
2000.04.10,00:00,1.57990,1.58620,1.57660,1.58480,4969
2000.04.11,00:00,1.58510,1.58960,1.58290,1.58620,5738
2000.04.12,00:00,1.58610,1.58900,1.58220,1.58880,5945
2000.04.13,00:00,1.58890,1.59330,1.58470,1.58660,5646
2000.04.14,00:00,1.58670,1.59140,1.58270,1.58800,5362
2000.04.17,00:00,1.58920,1.59460,1.57950,1.58060,5532
2000.04.18,00:00,1.58050,1.58500,1.57470,1.57690,7136
2000.04.19,00:00,1.57670,1.58390,1.57550,1.58230,6393
2000.04.20,00:00,1.58230,1.58390,1.57760,1.57980,6478
2000.04.21,00:00,1.57970,1.58270,1.57700,1.57760,2810
2000.04.24,00:00,1.57670,1.58170,1.57510,1.58040,2782
2000.04.25,00:00,1.58030,1.58260,1.57300,1.58200,6795
2000.04.26,00:00,1.58150,1.58250,1.57460,1.57690,7079
2000.04.27,00:00,1.57710,1.58120,1.57090,1.57280,7871
2000.04.28,00:00,1.57280,1.57710,1.55050,1.55210,6799
2000.05.01,00:00,1.55310,1.55700,1.55190,1.55380,2978
2000.05.02,00:00,1.55370,1.56730,1.55330,1.56060,5644
2000.05.03,00:00,1.56030,1.56540,1.55520,1.56080,6506
2000.05.04,00:00,1.56160,1.56300,1.53540,1.54230,7560
2000.05.05,00:00,1.54260,1.54430,1.52450,1.53030,7074
2000.05.08,00:00,1.52790,1.53620,1.52620,1.53280,7725
2000.05.09,00:00,1.53300,1.53710,1.52880,1.53170,7031
2000.05.10,00:00,1.53170,1.53430,1.50790,1.50950,7374
2000.05.11,00:00,1.50980,1.51250,1.49280,1.50500,8101
